entity_type,canonical_text,alias_text,alias_count,method,confidence
GPE,the City of Centerville,The City of Centerville,16,normalized_key,0.8
GPE,The City of Diboll,The City of Diboll,16,normalized_key,0.8
GPE,The City of Grand,The City of Grand,16,normalized_key,0.8
GPE,The City of Grand Prairie's,The City of Grand Prairie's,16,normalized_key,0.8
GPE,The City of Granjeno,The City of Granjeno,16,normalized_key,0.8
GPE,the City of Hearne,The City of Hearne,16,normalized_key,0.8
GPE,The City of New Summerfield,The City of New Summerfield,16,normalized_key,0.8
GPE,The City of Oak Ridge North,the City of Oak Ridge North,16,normalized_key,0.8
GPE,The City of Oakwood,The City of Oakwood,16,normalized_key,0.8
GPE,The City of Reklaw,The City of Reklaw,16,normalized_key,0.8
GPE,the City of Schulenburg,The City of Schulenburg,16,normalized_key,0.8
GPE,the City of Sweeny,The City of Sweeny,16,normalized_key,0.8
GPE,The City of Weslaco,the City of Weslaco,16,normalized_key,0.8
GPE,The City of Woodville,the City of Woodville,16,normalized_key,0.8
GPE,Wagon,Wagon,16,normalized_key,0.8
GPE,West Bailey Street,West Bailey Street,16,normalized_key,0.8
GPE,West City,West City,16,normalized_key,0.8
GPE,the City of Grand Prairie,the City of Grand Prairie,16,normalized_key,0.8
GPE,the City of Mercedes,the City of Mercedes,16,normalized_key,0.8
GPE,the City of Mission at Drainage Line,the City of Mission at Drainage Line,16,normalized_key,0.8
TX_COUNTY,Fort Bend County,Fort Bend county,16,normalized_key,0.8
TX_COUNTY,Limestone County,Limestone County,16,normalized_key,0.8
ORG,Central City Drainage,Central City Drainage,15,normalized_key,0.8
ORG,City of Boling,City of Boling,15,normalized_key,0.8
ORG,City of Commodore Cove,City of Commodore Cove,15,normalized_key,0.8
ORG,City of Corpus Christi,City of Corpus Christi,15,normalized_key,0.8
ORG,City of Daisetta,City of Daisetta,15,normalized_key,0.8
ORG,City of Freeport,City of Freeport,15,normalized_key,0.8
ORG,City of Groves,City of Groves,15,normalized_key,0.8
ORG,City of Holiday,City of Holiday,15,normalized_key,0.8
ORG,the City of Ivanhoe,The City of Ivanhoe,15,normalized_key,0.8
ORG,City of Louise,City of Louise,15,normalized_key,0.8
ORG,City of Robstown,City of Robstown,15,normalized_key,0.8
ORG,City-Wide LMISD,City-Wide LMISD,15,normalized_key,0.8
ORG,Community Center-City Hall,Community Center-City Hall,15,normalized_key,0.8
ORG,Flood & Drainage The City of Refugio,Flood & Drainage The City of Refugio,15,normalized_key,0.8
ORG,"Goliad, City Of","Goliad, City Of",15,normalized_key,0.8
ORG,HGAC-GLO#13-446-000-7915,HGAC-GLO#13-446-000-7915,15,normalized_key,0.8
ORG,Houston-Galveston Area Council's,Houston-Galveston Area Council's,15,normalized_key,0.8
ORG,the Lower Neches Valley Authority,the Lower Neches Valley Authority,15,normalized_key,0.8
ORG,Rose City,Rose City,15,normalized_key,0.8
ORG,Texas City Environmental Assessment,Texas City Environmental Assessment,15,normalized_key,0.8
ORG,Texas General Land Office None Ancillary Activities,Texas General Land Office None Ancillary Activities,15,normalized_key,0.8
ORG,The Gregg County Fairgrounds Exhibit Bldg Shelter,the Gregg County Fairgrounds Exhibit Bldg Shelter,15,normalized_key,0.8
ORG,the Council of American Building Officials,the Council of American Building Officials,15,normalized_key,0.8
ORG,the Housing Authority of Orange,the Housing Authority of Orange,15,normalized_key,0.8
ORG,the Rose City Hall,the Rose City Hall,15,normalized_key,0.8
ORG,the Sabine Neches Navigation District,the Sabine Neches Navigation District,15,normalized_key,0.8
GPE,33rd Street,33rd Street,15,normalized_key,0.8
GPE,4 Oaks Street,4 Oaks Street,15,normalized_key,0.8
GPE,Clifton,Clifton,15,normalized_key,0.8
GPE,Eagle Lake,Eagle Lake,15,normalized_key,0.8
GPE,East County,East County,15,normalized_key,0.8
GPE,Farm Road,Farm Road,15,normalized_key,0.8
GPE,Florida,Florida,15,normalized_key,0.8
GPE,Jaspter County,Jaspter County,15,normalized_key,0.8
GPE,Koutze,Koutze,15,normalized_key,0.8
GPE,Mahoning Drive,Mahoning Drive,15,normalized_key,0.8
GPE,South Fork Drain,South Fork Drain,15,normalized_key,0.8
GPE,South Lillian Street,South Lillian Street,15,normalized_key,0.8
GPE,South of,South of,15,normalized_key,0.8
GPE,Splendora ISD,Splendora ISD,15,normalized_key,0.8
GPE,The City of Center,The City of Center,15,normalized_key,0.8
GPE,The City of Corrigan,the City of Corrigan,15,normalized_key,0.8
GPE,The City of Ivanhoe's,The City of Ivanhoe's,15,normalized_key,0.8
GPE,The City of Kaufman,The City of Kaufman,15,normalized_key,0.8
GPE,the City of Port,the City of Port,15,normalized_key,0.8
GPE,the City of Smithville,The City of Smithville,15,normalized_key,0.8
GPE,The City of Southmayd,The City of Southmayd,15,normalized_key,0.8
GPE,The City of Wimberley's,The City of Wimberley's,15,normalized_key,0.8
GPE,Timbercreek Drive,Timbercreek Drive,15,normalized_key,0.8
GPE,West Park Avenue,West Park Avenue,15,normalized_key,0.8
GPE,hte City of Orange,hte City of Orange,15,normalized_key,0.8
GPE,the Big Cow Creek,the Big Cow Creek,15,normalized_key,0.8
GPE,the City of La Grange,the City of La Grange,15,normalized_key,0.8
GPE,the Colonia of Sebastian,the Colonia of Sebastian,15,normalized_key,0.8
TX_COUNTY,COUNTY OF DEWITT,COUNTY OF DEWITT,15,normalized_key,0.8
TX_COUNTY,County of Angelina,County of Angelina,15,normalized_key,0.8
ORG,Affordable Rental Housing Housing authority,Affordable Rental Housing Housing authority,14,normalized_key,0.8
ORG,"Bee, County of HIM1 Water Facilities","Bee, County of HIM1 Water Facilities",14,normalized_key,0.8
ORG,City of Danbury - Water Tower Facility,City of Danbury - Water Tower Facility,14,normalized_key,0.8
ORG,City of Plum Grove,City of Plum Grove,14,normalized_key,0.8
ORG,Flood & Drainage The City of Texas City,Flood & Drainage The City of Texas City,14,normalized_key,0.8
ORG,Local Government CITY OF LEAGUE CITY,Local Government CITY OF LEAGUE CITY,14,normalized_key,0.8
ORG,the Police Department,Police Department,14,normalized_key,0.8
ORG,TEXAS A & M UNIVERSITY,TEXAS A & M UNIVERSITY,14,normalized_key,0.8
ORG,Texas Dept,Texas Dept,14,normalized_key,0.8
ORG,Troupe Police Department,Troupe Police Department,14,normalized_key,0.8
ORG,Valley Development Council Area -,Valley Development Council Area -,14,normalized_key,0.8
ORG,Wells County,Wells County,14,normalized_key,0.8
ORG,a U.S. Department of Energy Building Energy Codes Program RESCHECK Certification,a U.S. Department of Energy Building Energy Codes Program RESCHECK Certification,14,normalized_key,0.8
ORG,the Bloomburg Water Supply Co-Op,the Bloomburg Water Supply Co-Op,14,normalized_key,0.8
ORG,the Clovercreek Municipal Utility District,the Clovercreek Municipal Utility District,14,normalized_key,0.8
ORG,the Harlingen City Limit Line,the Harlingen City Limit Line,14,normalized_key,0.8
ORG,the Lasara Independent School District Cafeteria,the Lasara Independent School District Cafeteria,14,normalized_key,0.8
ORG,the Rose City Water Treatment,the Rose City Water Treatment,14,normalized_key,0.8
ORG,the Treasure Island Municipal Utility District,the Treasure Island Municipal Utility District,14,normalized_key,0.8
GPE,Atlantic Avenue,Atlantic Avenue,14,normalized_key,0.8
GPE,Bloomberg,Bloomberg,14,normalized_key,0.8
GPE,Blue Creek,Blue Creek,14,normalized_key,0.8
GPE,Clairmont,Clairmont,14,normalized_key,0.8
GPE,East Ash Road,East Ash Road,14,normalized_key,0.8
GPE,East Lewis,East Lewis,14,normalized_key,0.8
GPE,Georgia Street,Georgia Street,14,normalized_key,0.8
GPE,Houston,HOUSTON,14,normalized_key,0.8
GPE,Harwood,Harwood,14,normalized_key,0.8
GPE,Houston-Galveston Area,Houston-Galveston Area,14,normalized_key,0.8
GPE,Hughes,Hughes,14,normalized_key,0.8
GPE,Hunnicutt Street,Hunnicutt Street,14,normalized_key,0.8
GPE,Los Olmos Creek,Los Olmos Creek,14,normalized_key,0.8
GPE,Matagorda Street,Matagorda Street,14,normalized_key,0.8
GPE,Meadowlawn,Meadowlawn,14,normalized_key,0.8
GPE,Nacogdoches Coounty,Nacogdoches Coounty,14,normalized_key,0.8
GPE,Nash Street,Nash Street,14,normalized_key,0.8
GPE,New,New,14,normalized_key,0.8
GPE,Normangee,Normangee,14,normalized_key,0.8
GPE,Otto Street,Otto Street,14,normalized_key,0.8
GPE,Palmhurst,Palmhurst,14,normalized_key,0.8
GPE,Port Neches,Port Neches,14,normalized_key,0.8
GPE,Roxanna Street,Roxanna Street,14,normalized_key,0.8
GPE,Rycade Road,Rycade Road,14,normalized_key,0.8
GPE,San Fransisco Avenue,San Fransisco Avenue,14,normalized_key,0.8
GPE,Sens Road,Sens Road,14,normalized_key,0.8
GPE,South 3rd,South 3rd,14,normalized_key,0.8
GPE,Sun Street,Sun Street,14,normalized_key,0.8
GPE,the City of Willis,The City of Willis,14,normalized_key,0.8
GPE,The City of Creedmoor,the City of Creedmoor,14,normalized_key,0.8
GPE,The City of Creedmoor's,The City of Creedmoor's,14,normalized_key,0.8
GPE,the City of Kenedy,The City of Kenedy,14,normalized_key,0.8
GPE,the City of La Marque,The City of La Marque,14,normalized_key,0.8
GPE,The City of Mexia,The City of Mexia,14,normalized_key,0.8
GPE,The City of Mount,The City of Mount,14,normalized_key,0.8
GPE,the City of Old River-Winfree,the City of Old River-Winfree,14,normalized_key,0.8
GPE,the City of Port,The City of Port,14,normalized_key,0.8
GPE,The City of Splendora,The City of Splendora,14,normalized_key,0.8
GPE,The City of Splendora,the City of Splendora,14,normalized_key,0.8
GPE,The City of Sulphur Springs,The City of Sulphur Springs,14,normalized_key,0.8
GPE,Todville Intersection,Todville Intersection,14,normalized_key,0.8
GPE,West Bailey,West Bailey,14,normalized_key,0.8
GPE,West Dogwood Street Section 1,West Dogwood Street Section 1,14,normalized_key,0.8
GPE,West Elizabeth Street,West Elizabeth Street,14,normalized_key,0.8
GPE,West Harrison Street,West Harrison Street,14,normalized_key,0.8
GPE,West Levee Street,West Levee Street,14,normalized_key,0.8
GPE,West Park,West Park,14,normalized_key,0.8
GPE,West Sidnor,West Sidnor,14,normalized_key,0.8
GPE,West houston Avenue,West houston Avenue,14,normalized_key,0.8
GPE,Western Cass,Western Cass,14,normalized_key,0.8
GPE,height:115%,height:115%,14,normalized_key,0.8
GPE,the City of Burton,the City of Burton,14,normalized_key,0.8
GPE,the City of Hitchcock Wastewater,the City of Hitchcock Wastewater,14,normalized_key,0.8
GPE,the Village of Surfside Beach,the Village of Surfside Beach,14,normalized_key,0.8
GPE,western City,western City,14,normalized_key,0.8
TX_COUNTY,County of Houston,County of Houston,14,normalized_key,0.8
TX_COUNTY,County of Montgomery,County of Montgomery,14,normalized_key,0.8
ORG,"300,000.00 Local Government City","300,000.00 Local Government City",13,normalized_key,0.8
ORG,Ark-Tex Council of Governments,the Ark Tex Council of Governments,13,normalized_key,0.8
ORG,"Bedias, City","Bedias, City",13,normalized_key,0.8
ORG,CBCOG-GLO#13-131-000-7193,CBCOG-GLO#13-131-000-7193,13,normalized_key,0.8
ORG,"Caldwell, County","Caldwell, County",13,normalized_key,0.8
ORG,City of Prairie View,City of Prairie View,13,normalized_key,0.8
ORG,City of Shepherd,City of Shepherd,13,normalized_key,0.8
ORG,DD#7 Drainage Channel - DD#7 - Easement North of Twin City Hwy,DD#7 Drainage Channel - DD#7 - Easement North of Twin City Hwy,13,normalized_key,0.8
ORG,DETCOG-GLO#12-538-000-6802,DETCOG-GLO#12-538-000-6802,13,normalized_key,0.8
ORG,HGAC-GLO#13-179-000-7292,HGAC-GLO#13-179-000-7292,13,normalized_key,0.8
ORG,HUD Mark,HUD Mark,13,normalized_key,0.8
ORG,"IH-45, League City Parkway","IH-45, League City Parkway",13,normalized_key,0.8
ORG,"Lee, County of","Lee, County of",13,normalized_key,0.8
ORG,Limited Clientele per Memorial City Hospital,Limited Clientele per Memorial City Hospital,13,normalized_key,0.8
ORG,the Lower Neches Valley Authority,Lower Neches Valley Authority,13,normalized_key,0.8
ORG,N/A City of,N/A City of,13,normalized_key,0.8
ORG,the Sabine Pass Port Authority,the Sabine Pass Port Authority,13,normalized_key,0.8
ORG,San Jacinto River Authority Canal,San Jacinto River Authority Canal,13,normalized_key,0.8
ORG,San Jacinto River Authority Canal,the San Jacinto River Authority Canal,13,normalized_key,0.8
ORG,the Texas Historical Commission,the Texas Historical Commission,13,normalized_key,0.8
ORG,the University of Texas Pan American,the University of Texas Pan American,13,normalized_key,0.8
GPE,-95.04,-95.04,13,normalized_key,0.8
GPE,Allums Street,Allums Street,13,normalized_key,0.8
GPE,Along,Along,13,normalized_key,0.8
GPE,Arizona,Arizona,13,normalized_key,0.8
GPE,Bear Street,Bear Street,13,normalized_key,0.8
GPE,Big Island Slough,Big Island Slough,13,normalized_key,0.8
GPE,Birch Drive,Birch Drive,13,normalized_key,0.8
GPE,Blight City,Blight City,13,normalized_key,0.8
GPE,Boll Street,Boll Street,13,normalized_key,0.8
GPE,Bridgeport,Bridgeport,13,normalized_key,0.8
GPE,Carlton Drive,Carlton Drive,13,normalized_key,0.8
GPE,Center Rd.,Center Rd.,13,normalized_key,0.8
GPE,Chance Street,Chance Street,13,normalized_key,0.8
GPE,College Avenue,College Avenue,13,normalized_key,0.8
GPE,Cont,Cont,13,normalized_key,0.8
GPE,Cornell Drive,Cornell Drive,13,normalized_key,0.8
GPE,Del Rio Circle,Del Rio Circle,13,normalized_key,0.8
GPE,Doucette,Doucette,13,normalized_key,0.8
GPE,East Vanderburg Street,East Vanderburg Street,13,normalized_key,0.8
GPE,Greenranch Rd,Greenranch Rd,13,normalized_key,0.8
GPE,Jaboncillos Creek,Jaboncillos Creek,13,normalized_key,0.8
GPE,Jacinto City - Wastewater Treatment,Jacinto City - Wastewater Treatment,13,normalized_key,0.8
GPE,Kleberg,Kleberg,13,normalized_key,0.8
GPE,Midfield,Midfield,13,normalized_key,0.8
GPE,North Ash Street,North Ash Street,13,normalized_key,0.8
GPE,North Columbia St,North Columbia St,13,normalized_key,0.8
GPE,North Manuel Street,North Manuel Street,13,normalized_key,0.8
GPE,North Oak Street,North Oak Street,13,normalized_key,0.8
GPE,North Wind Street,North Wind Street,13,normalized_key,0.8
GPE,"Oak Ridge North, City","Oak Ridge North, City",13,normalized_key,0.8
GPE,Palm Streetin,Palm Streetin,13,normalized_key,0.8
GPE,Plummer,Plummer,13,normalized_key,0.8
GPE,Runneburg Rd,Runneburg Rd,13,normalized_key,0.8
GPE,"Shelby, County","Shelby, County",13,normalized_key,0.8
GPE,South Ash Street,South Ash Street,13,normalized_key,0.8
GPE,South Beech Street,South Beech Street,13,normalized_key,0.8
GPE,South Hosack Street,South Hosack Street,13,normalized_key,0.8
GPE,South James Street,South James Street,13,normalized_key,0.8
GPE,South Walnut Street,South Walnut Street,13,normalized_key,0.8
GPE,South West Avenue,South West Avenue,13,normalized_key,0.8
GPE,South Wind Street,South Wind Street,13,normalized_key,0.8
GPE,Southwest Drain,Southwest Drain,13,normalized_key,0.8
GPE,The City of Center,the City of Center,13,normalized_key,0.8
GPE,The City of Joaquin,The City of Joaquin,13,normalized_key,0.8
GPE,the City of San Perlita,The City of San Perlita,13,normalized_key,0.8
GPE,The City of Timpson,The City of Timpson,13,normalized_key,0.8
GPE,the City of Yoakum,The City of Yoakum,13,normalized_key,0.8
GPE,The County and,The County and,13,normalized_key,0.8
GPE,Tiger Street,Tiger Street,13,normalized_key,0.8
GPE,West Little York Apartments -,West Little York Apartments,13,normalized_key,0.8
GPE,West Wind Street,West Wind Street,13,normalized_key,0.8
GPE,West Wood Avenue,West Wood Avenue,13,normalized_key,0.8
GPE,Willis,Willis,13,normalized_key,0.8
GPE,Woodrow Street,Woodrow Street,13,normalized_key,0.8
GPE,backslope,backslope,13,normalized_key,0.8
GPE,intersecton,intersecton,13,normalized_key,0.8
GPE,the City of Dilley,the City of Dilley,13,normalized_key,0.8
GPE,the City of FM351 Pump Station,the City of FM351 Pump Station,13,normalized_key,0.8
GPE,the City of Mission along,the City of Mission along,13,normalized_key,0.8
GPE,the City of Palacios along Drainage Channel,the City of Palacios along Drainage Channel,13,normalized_key,0.8
TX_COUNTY,COUNTY OF DALLAS,COUNTY OF DALLAS,13,normalized_key,0.8
ORG,"3,448,750.00 State Agency","3,448,750.00 State Agency",12,normalized_key,0.8
ORG,"320,835.96 State Agency","320,835.96 State Agency",12,normalized_key,0.8
ORG,"Bedias, City of","Bedias, City of",12,normalized_key,0.8
ORG,Bridge City,Bridge City,12,normalized_key,0.8
ORG,"City Managed Rehabilitation, Elevation and Reconstruction","City Managed Rehabilitation, Elevation and Reconstruction",12,normalized_key,0.8
ORG,City Park Ditch,City Park Ditch,12,normalized_key,0.8
ORG,City Park East Bridge,City Park East Bridge,12,normalized_key,0.8
ORG,City of Alice Water System Improvements,City of Alice Water System Improvements,12,normalized_key,0.8
ORG,City of Port Aransas,City of Port Aransas,12,normalized_key,0.8
ORG,DETCOG-GLO#10-5136-000-5117,DETCOG-GLO#10-5136-000-5117,12,normalized_key,0.8
ORG,HVM GLO Angleton SRS,HVM GLO Angleton SRS,12,normalized_key,0.8
ORG,LRGVDC-GLO#12-361-000-6127,LRGVDC-GLO#12-361-000-6127,12,normalized_key,0.8
ORG,Local Government City of,Local Government CITY OF,12,normalized_key,0.8
ORG,MIT - Public City of,MIT - Public City of,12,normalized_key,0.8
ORG,NORTEX Regional Passing Commission,NORTEX Regional Passing Commission,12,normalized_key,0.8
ORG,Office of Rural Community Affairs,the Office of Rural Community Affairs,12,normalized_key,0.8
ORG,Police Station on City,Police Station on City,12,normalized_key,0.8
ORG,Shoreacres - Citywide The City of Shoreacres,Shoreacres - Citywide The City of Shoreacres,12,normalized_key,0.8
ORG,Texas City - Citywide,Texas City - Citywide,12,normalized_key,0.8
ORG,The City of Edcouch,The City of Edcouch,12,normalized_key,0.8
ORG,West Central Texas Council of Governments - Brown County,West Central Texas Council of Governments - Brown County,12,normalized_key,0.8
ORG,West Central Texas Council of Governments for Brown County,West Central Texas Council of Governments for Brown County,12,normalized_key,0.8
ORG,the League City Drainage Studies,the League City Drainage Studies,12,normalized_key,0.8
GPE,25th St,25th St.,12,normalized_key,0.8
GPE,Boston,Boston,12,normalized_key,0.8
GPE,Casey Rd,Casey Rd,12,normalized_key,0.8
GPE,Dallas Street,Dallas Street,12,normalized_key,0.8
GPE,Dialville,Dialville,12,normalized_key,0.8
GPE,Dickinson Bayou,Dickinson Bayou,12,normalized_key,0.8
GPE,East Chestnut Street - San Antonio Street,East Chestnut Street - San Antonio Street,12,normalized_key,0.8
GPE,Elma Avenue,Elma Avenue,12,normalized_key,0.8
GPE,Garfield,Garfield,12,normalized_key,0.8
GPE,Greenway Park,Greenway Park,12,normalized_key,0.8
GPE,Grimes,Grimes,12,normalized_key,0.8
GPE,"Hallettsville, City","Hallettsville, City",12,normalized_key,0.8
GPE,Houston St.,Houston St.,12,normalized_key,0.8
GPE,LA,LA,12,normalized_key,0.8
GPE,LaBelle Rd,LaBelle Rd,12,normalized_key,0.8
GPE,Lamar Street,Lamar Street,12,normalized_key,0.8
GPE,Madeley,Madeley,12,normalized_key,0.8
GPE,Malleck Street,Malleck Street,12,normalized_key,0.8
GPE,Mary's,Mary's,12,normalized_key,0.8
GPE,Murray St.,Murray St.,12,normalized_key,0.8
GPE,NA City,NA City,12,normalized_key,0.8
GPE,North S.,North S.,12,normalized_key,0.8
GPE,North Thomas Street,North Thomas Street,12,normalized_key,0.8
GPE,Palestine Street,Palestine Street,12,normalized_key,0.8
GPE,Palm Boulevard,Palm Boulevard,12,normalized_key,0.8
GPE,Park Village,Park Village,12,normalized_key,0.8
GPE,Raven Street,Raven Street,12,normalized_key,0.8
GPE,Rockland,Rockland,12,normalized_key,0.8
GPE,Rusk,Rusk,12,normalized_key,0.8
GPE,San Fernando Road - S. Jefferson Street,San Fernando Road - S. Jefferson Street,12,normalized_key,0.8
GPE,South Briarwood - Avenue,South Briarwood - Avenue,12,normalized_key,0.8
GPE,South Cleveland Street,South Cleveland Street,12,normalized_key,0.8
GPE,South Porter Street,South Porter Street,12,normalized_key,0.8
GPE,The City of Gun Barrel,The City of Gun Barrel,12,normalized_key,0.8
GPE,The City of Honey Grove,The City of Honey Grove,12,normalized_key,0.8
GPE,The City of Jacksonville,The City of Jacksonville,12,normalized_key,0.8
GPE,The City of Kirbyville,The City of Kirbyville,12,normalized_key,0.8
GPE,The City of Kyle,the City of Kyle,12,normalized_key,0.8
GPE,The City of Nassau Bay,The City of Nassau Bay,12,normalized_key,0.8
GPE,the City of Normangee,the City of Normangee,12,normalized_key,0.8
GPE,The City of Seabrook,The City of Seabrook,12,normalized_key,0.8
GPE,the City of Shepherd,The City of Shepherd,12,normalized_key,0.8
GPE,The City of Van Alstyne,The City of Van Alstyne,12,normalized_key,0.8
GPE,The City of Van Alstyne,the City of Van Alstyne,12,normalized_key,0.8
GPE,The City of Van Alstyne's,The City of Van Alstyne's,12,normalized_key,0.8
GPE,Towne,Towne,12,normalized_key,0.8
GPE,Troup,Troup,12,normalized_key,0.8
GPE,Upshur,Upshur,12,normalized_key,0.8
GPE,Waco Street,Waco Street,12,normalized_key,0.8
GPE,west County Line,west County Line,12,normalized_key,0.8
GPE,West Gregg County,West Gregg County,12,normalized_key,0.8
GPE,West Lea,West Lea,12,normalized_key,0.8
GPE,West Mustang Street,West Mustang Street,12,normalized_key,0.8
GPE,West Mustang Street & North Hill Street,West Mustang Street & North Hill Street,12,normalized_key,0.8
GPE,West Washington Street,West Washington Street,12,normalized_key,0.8
GPE,Whippoorwill St.,Whippoorwill St.,12,normalized_key,0.8
GPE,the City of Alice Public Services System Improvements,the City of Alice Public Services System Improvements,12,normalized_key,0.8
GPE,the City of Caldwell Water Treatment Plant and Water,the City of Caldwell Water Treatment Plant and Water,12,normalized_key,0.8
GPE,the City of Dilley Water Well Improvements,the City of Dilley Water Well Improvements,12,normalized_key,0.8
GPE,the City of Freeport Water Improvements,the City of Freeport Water Improvements,12,normalized_key,0.8
GPE,the City of Hidalgo,the City of Hidalgo,12,normalized_key,0.8
GPE,the City of Japer,the City of Japer,12,normalized_key,0.8
GPE,the City of Kendleton,the City of Kendleton,12,normalized_key,0.8
GPE,the City of Los Fresnos,the City of Los Fresnos,12,normalized_key,0.8
GPE,the City of Manvel,the City of Manvel,12,normalized_key,0.8
GPE,the City of Manvel at,the City of Manvel at,12,normalized_key,0.8
GPE,the City of Mineola,the City of Mineola,12,normalized_key,0.8
GPE,the Intersection of W. 6th Street,the Intersection of W. 6th Street,12,normalized_key,0.8
GPE,the Sargent Area,the Sargent Area,12,normalized_key,0.8
TX_COUNTY,Cooke County,COOKE COUNTY,12,normalized_key,0.8
TX_COUNTY,County of Sabine,County of Sabine,12,normalized_key,0.8
TX_COUNTY,Falls County,Falls County,12,normalized_key,0.8
TX_COUNTY,Red River County,Red River County,12,normalized_key,0.8
TX_COUNTY,Tyler County,Tyler county,12,normalized_key,0.8
ORG,Brazos Valley Council,the Brazos Valley Council,11,normalized_key,0.8
ORG,City of Environmental Assessment,City Of Environmental Assessment,11,normalized_key,0.8
ORG,City of Direct,City of Direct,11,normalized_key,0.8
ORG,Flood and Drainage City of Alice,Flood and Drainage City of Alice,11,normalized_key,0.8
ORG,Galena St. The City of Galena Park,Galena St. The City of Galena Park,11,normalized_key,0.8
ORG,General Land Office,the General Land Office,11,normalized_key,0.8
ORG,Gray St. - University Ave,Gray St. - University Ave,11,normalized_key,0.8
ORG,HGAC-GLO#18-127,HGAC-GLO#18-127,11,normalized_key,0.8
ORG,HUD Exception Granteee,HUD Exception Granteee,11,normalized_key,0.8
ORG,Harrison Street - University Ave,Harrison Street - University Ave,11,normalized_key,0.8
ORG,TEXAS A & M UNIVERSITY,Texas A&M University,11,normalized_key,0.8
ORG,Texas City Not Validated / N,Texas City Not Validated / N,11,normalized_key,0.8
ORG,the City of Anahuac,the City of Anahuac,11,normalized_key,0.8
ORG,The City of Blooming Grove,The City of Blooming Grove,11,normalized_key,0.8
ORG,The City of Edna,The City of Edna,11,normalized_key,0.8
ORG,The City of Escobares,the City of Escobares,11,normalized_key,0.8
ORG,University Boulevard,University Boulevard,11,normalized_key,0.8
ORG,the City of Liberty Water Plant,the City of Liberty Water Plant,11,normalized_key,0.8
GPE,Armstrong St. to SH 60,Armstrong St. to SH 60,11,normalized_key,0.8
GPE,Boca Chica,Boca Chica,11,normalized_key,0.8
GPE,Boston St,Boston St,11,normalized_key,0.8
GPE,Brushy Creek,Brushy Creek,11,normalized_key,0.8
GPE,Cherrywood,Cherrywood,11,normalized_key,0.8
GPE,Clear Creek Park,Clear Creek Park,11,normalized_key,0.8
GPE,County Road to,County Road to,11,normalized_key,0.8
GPE,Drew,Drew,11,normalized_key,0.8
GPE,East Drive - Main Ave,East Drive - Main Ave,11,normalized_key,0.8
GPE,Escobares,Escobares,11,normalized_key,0.8
GPE,Harris Countywide,Harris Countywide,11,normalized_key,0.8
GPE,Hillcrest Village,Hillcrest Village,11,normalized_key,0.8
GPE,Jasper City,Jasper City,11,normalized_key,0.8
GPE,Lighthouse Beach Park,Lighthouse Beach Park,11,normalized_key,0.8
GPE,May Drive,May Drive,11,normalized_key,0.8
GPE,Minnesota,Minnesota,11,normalized_key,0.8
GPE,North Mahan,North Mahan,11,normalized_key,0.8
GPE,Northwest Avenue,Northwest Avenue,11,normalized_key,0.8
GPE,Peach St.,Peach St.,11,normalized_key,0.8
GPE,Roberts Rd,Roberts Rd,11,normalized_key,0.8
GPE,Saladia,Saladia,11,normalized_key,0.8
GPE,Salt Lake Road,Salt Lake Road,11,normalized_key,0.8
GPE,the Sargent Beach Shoreline,the Sargent Beach Shoreline,11,normalized_key,0.8
GPE,Solis Rd S,Solis Rd S,11,normalized_key,0.8
GPE,St. Charles Loop West,St. Charles Loop West,11,normalized_key,0.8
GPE,the City of Willis,THe City of Willis,11,normalized_key,0.8
GPE,Texaco Rd,Texaco Rd,11,normalized_key,0.8
GPE,The City of Blooming Grove's,The City of Blooming Grove's,11,normalized_key,0.8
GPE,The City of Cleveland,the City of Cleveland,11,normalized_key,0.8
GPE,The City of Edna's,The City of Edna's,11,normalized_key,0.8
GPE,the City of El Campo,The City of El Campo,11,normalized_key,0.8
GPE,The City of El Campo's,The City of El Campo's,11,normalized_key,0.8
GPE,The City of Fayetteville's,The City of Fayetteville's,11,normalized_key,0.8
GPE,the City of Jefferson,the City of Jefferson,11,normalized_key,0.8
GPE,The City of South Padre Island,The City of South Padre Island,11,normalized_key,0.8
GPE,The City of Troup,The City of Troup,11,normalized_key,0.8
GPE,Tiger Creek,Tiger Creek,11,normalized_key,0.8
GPE,W. Levee St.,W. Levee St.,11,normalized_key,0.8
GPE,West Orange,WEST ORANGE,11,normalized_key,0.8
GPE,west approx,west approx,11,normalized_key,0.8
GPE,West of Bullinger Creek,West of Bullinger Creek,11,normalized_key,0.8
GPE,Westwood Rd,Westwood Rd,11,normalized_key,0.8
GPE,Woodhollow,Woodhollow,11,normalized_key,0.8
GPE,Woodson,Woodson,11,normalized_key,0.8
GPE,the City of Alice Wastewater System Improvements,the City of Alice Wastewater System Improvements,11,normalized_key,0.8
GPE,the City of Blooming Grove,the City of Blooming Grove,11,normalized_key,0.8
GPE,the City of Ingleside Drainage,the City of Ingleside Drainage,11,normalized_key,0.8
GPE,the City of Liberty Water Plant,the City of Liberty Water Plant,11,normalized_key,0.8
TX_COUNTY,County of San Augustine,County of San Augustine,11,normalized_key,0.8
ORG,"400,000.00 State Agency","400,000.00 State Agency",10,normalized_key,0.8
ORG,"720,000.00 State Agency","720,000.00 State Agency",10,normalized_key,0.8
ORG,"980,000.00 State Agency","980,000.00 State Agency",10,normalized_key,0.8
ORG,City of,CITY OF,10,normalized_key,0.8
