category,year,quarter,heading_text,section_count,total_lines,total_chars
Harvey_5B_ActionPlan,2022,2,HAP[CBCOG]_HMID_UN,1,456,9081
Harvey_5B_ActionPlan,2022,2,HAP[CBCOG]_HMID_LMI,1,1,19
Harvey_5B_ActionPlan,2022,2,HAP - CBCOG,1,1,11
Harvey_5B_ActionPlan,2022,2,Grantee,1,1,8
Harvey_5B_ActionPlan,2022,2,Grant,1,3,32
Harvey_5B_ActionPlan,2022,2,Disaster Damage,1,26,2032
Harvey_5B_ActionPlan,2022,2,Action Plan,1,4,60
Harvey_5B_Performance,2022,2,Responsible Organization,231,8566,97941
Harvey_5B_Performance,2022,2,Projected Start Date,231,231,4851
Harvey_5B_Performance,2022,2,Projected End Date,231,231,4389
Harvey_5B_Performance,2022,2,Other Funds,231,3556,95003
Harvey_5B_Performance,2022,2,National Objective,231,1155,23331
Harvey_5B_Performance,2022,2,Location Description,231,1156,87399
Harvey_5B_Performance,2022,2,Completed Activity Actual End Date,231,1386,21491
Harvey_5B_Performance,2022,2,Benefit Type,231,2772,35344
Harvey_5B_Performance,2022,2,Activity Type,231,2079,28393
Harvey_5B_Performance,2022,2,Activity Supporting Documents,231,968,25889
Harvey_5B_Performance,2022,2,Activity Progress Narrative,231,10024,135931
Harvey_5B_Performance,2022,2,Activity Description,231,10270,145831
Harvey_5B_Performance,2022,2,LMI%,154,461,2119
Harvey_5B_Performance,2022,2,Beneficiaries Performance Measures,9,240,4995
Harvey_5B_Performance,2022,2,Review By HUD,1,3,44
Harvey_5B_Performance,2022,2,Recovery Needs,1,15,1223
Harvey_5B_Performance,2022,2,QPR Contact,1,1,12
Harvey_5B_Performance,2022,2,Project Summary,1,124,4728
Harvey_5B_Performance,2022,2,PLANNING,1,71,3924
Harvey_5B_Performance,2022,2,Overall Progress Narrative,1,117,1868
Harvey_5B_Performance,2022,2,Obligation Date,1,1,16
Harvey_5B_Performance,2022,2,LOCCS Authorized Amount,1,2,29
Harvey_5B_Performance,2022,2,LOCAL BUYOUT AND LOCAL INFRASTRUCTURE PROGRAM,1,3,140
Harvey_5B_Performance,2022,2,Houston - Homebuyer Assistance Program,1,79,4331
Harvey_5B_Performance,2022,2,HARRIS COUNTY,1,2,29
Harvey_5B_Performance,2022,2,Grantee Name,1,2,24
Harvey_5B_Performance,2022,2,Grantee,1,4,87
Harvey_5B_Performance,2022,2,Grant Status,1,501,7489
Harvey_5B_Performance,2022,2,Grant,1,2,17
Harvey_5B_Performance,2022,2,Estimated PI/RL Funds,1,2,27
Harvey_5B_Performance,2022,2,ECONOMIC REVITALIZATION PROGRAM,1,23,1058
Harvey_5B_Performance,2022,2,Document,1,1,15
Harvey_5B_Performance,2022,2,Disasters,1,4,50
Harvey_5B_Performance,2022,2,Disaster Damage,1,25,2004
Harvey_5B_Performance,2022,2,Contract End Date,1,2,40
Harvey_5B_Performance,2022,2,CITY OF HOUSTON,1,2,31
Harvey_5B_Performance,2022,2,Award Date,1,1,11
Harvey_5B_Performance,2022,2,AFFORDABLE RENTAL PROGRAM,1,6,606
Harvey_5B_Performance,2022,2,"0006, Local Infrastructure Program",1,162,1991
Hurricane_Ike,2022,2,Responsible Organization,211,844,18196
Hurricane_Ike,2022,2,Projected Start Date,211,211,4431
Hurricane_Ike,2022,2,Projected End Date,211,211,4009
Hurricane_Ike,2022,2,Other Funds,211,6389,140678
Hurricane_Ike,2022,2,National Objective,211,1055,21311
Hurricane_Ike,2022,2,Location Description,211,1882,94070
Hurricane_Ike,2022,2,Completed Activity Actual End Date,211,1266,18753
Hurricane_Ike,2022,2,Benefit Type,211,2532,30164
Hurricane_Ike,2022,2,Activity Type,211,2029,27000
Hurricane_Ike,2022,2,Activity Supporting Documents,211,872,23288
Hurricane_Ike,2022,2,Activity Progress Narrative,211,4597,65857
Hurricane_Ike,2022,2,Activity Description,211,2406,205530
Hurricane_Ike,2022,2,LMI%,158,411,2363
Hurricane_Ike,2022,2,Program Income Account,70,910,9336
Hurricane_Ike,2022,2,Street - From: Swan Street To,1,12,175
Hurricane_Ike,2022,2,Review By HUD,1,3,44
Hurricane_Ike,2022,2,Recovery Needs,1,8,784
Hurricane_Ike,2022,2,QPR Contact,1,1,12
Hurricane_Ike,2022,2,Overall Progress Narrative,1,93,1287
Hurricane_Ike,2022,2,Obligation Date,1,2,26
Hurricane_Ike,2022,2,No Other Funding Sources Found,1,5,130
Hurricane_Ike,2022,2,LOCCS Authorized Amount,1,2,41
Hurricane_Ike,2022,2,INFRASTRUCTURE,1,5,139
Hurricane_Ike,2022,2,Grantee Name,1,2,24
Hurricane_Ike,2022,2,Grantee,1,4,87
Hurricane_Ike,2022,2,Grant Status,1,1012,12324
Hurricane_Ike,2022,2,Grant,1,2,17
Hurricane_Ike,2022,2,Estimated PI/RL Funds,1,2,35
Hurricane_Ike,2022,2,Document,1,1,15
Hurricane_Ike,2022,2,Disasters,1,4,50
Hurricane_Ike,2022,2,Disaster Damage,1,30,3174
Hurricane_Ike,2022,2,Crane Street.,1,3,241
Hurricane_Ike,2022,2,Contract End Date,1,2,40
Hurricane_Ike,2022,2,Construction Shall Take Place At The Following Locations,1,6,577
Hurricane_Ike,2022,2,Beneficiaries Performance Measures,1,44,504
Hurricane_Ike,2022,2,Award Date,1,1,11
Hurricane_Ike,2022,2,"Accounting Mechanism, Amendment #5 Will Allow The Disaster Recovery (DR) Program To",1,7,513
Mitigation_ActionPlan,2022,2,Total,331,1954,46980
Mitigation_ActionPlan,2022,2,Environmental Reviews,168,627,7338
Mitigation_ActionPlan,2022,2,Proposed Budgets For Organizations Carrying Out Activity,165,1177,26045
Mitigation_ActionPlan,2022,2,Projected Start Date,165,376,15244
Mitigation_ActionPlan,2022,2,Projected End Date,165,417,9263
Mitigation_ActionPlan,2022,2,Project Draw Block Date By HUD,165,165,5115
Mitigation_ActionPlan,2022,2,Project Draw Block By HUD,165,368,7169
Mitigation_ActionPlan,2022,2,Other Funds,165,330,4306
Mitigation_ActionPlan,2022,2,National Objective,165,330,5775
Mitigation_ActionPlan,2022,2,Location Description,165,598,47257
Mitigation_ActionPlan,2022,2,Environmental Assessment,165,305,5245
Mitigation_ActionPlan,2022,2,Block Drawdown By Grantee,165,1350,20138
Mitigation_ActionPlan,2022,2,Benefit Report Type,165,165,3300
Mitigation_ActionPlan,2022,2,Activity Type,165,4673,68317
Mitigation_ActionPlan,2022,2,Activity Supporting Documents,165,330,5610
Mitigation_ActionPlan,2022,2,Activity Draw Block Date By HUD,165,165,5280
Mitigation_ActionPlan,2022,2,Activity Draw Block By HUD,165,330,6270
Mitigation_ActionPlan,2022,2,Activity Description,165,1401,66010
Mitigation_ActionPlan,2022,2,LMI%,122,872,9849
Mitigation_ActionPlan,2022,2,Subject To Section 3 Requirements,120,608,16628
Mitigation_ActionPlan,2022,2,Activity Attributes,45,250,6053
Mitigation_ActionPlan,2022,2,Hazard Mitigation Grant Program,13,345,4817
Mitigation_ActionPlan,2022,2,Water Facilities,1,16,617
Mitigation_ActionPlan,2022,2,Street Improvements,1,3,258
Mitigation_ActionPlan,2022,2,Status,1,22,257
Mitigation_ActionPlan,2022,2,RHP[SETRPC]_HMID_UN[MI,1,43,725
Mitigation_ActionPlan,2022,2,Proposed Use Of Funds,1,464,12300
Mitigation_ActionPlan,2022,2,Mitigation Needs Assessment,1,20,1532
Mitigation_ActionPlan,2022,2,Grantee,1,1,8
Mitigation_ActionPlan,2022,2,Grant,1,3,32
Mitigation_ActionPlan,2022,2,Flood And Drainage,1,2,112
Mitigation_ActionPlan,2022,2,Action Plan,1,4,60
Mitigation_Performance,2022,2,Responsible Organization,131,524,11885
Mitigation_Performance,2022,2,Projected Start Date,131,131,2751
Mitigation_Performance,2022,2,Projected End Date,131,131,2489
Mitigation_Performance,2022,2,National Objective,131,655,13231
Mitigation_Performance,2022,2,Location Description,131,4079,90866
Mitigation_Performance,2022,2,Completed Activity Actual End Date,131,786,12000
Mitigation_Performance,2022,2,Benefit Type,131,1572,20033
Mitigation_Performance,2022,2,Activity Type,131,1179,14688
Mitigation_Performance,2022,2,Activity Supporting Documents,131,542,14699
Mitigation_Performance,2022,2,Activity Progress Narrative,131,4573,86119
Mitigation_Performance,2022,2,Activity Description,131,1247,47720
Mitigation_Performance,2022,2,Beneficiaries Performance Measures,9,795,9585
Mitigation_Performance,2022,2,Payroll Allocations,4,48,1392
Mitigation_Performance,2022,2,Proposed Use Of Funds,3,286,7856
Mitigation_Performance,2022,2,Mitigation Needs Assessment,2,41,3394
Mitigation_Performance,2022,2,Water Facilities,1,71,1068
Mitigation_Performance,2022,2,Street Improvements,1,3,258
Mitigation_Performance,2022,2,Review By HUD,1,3,44
Mitigation_Performance,2022,2,Resilient Home Program,1,17,688
Mitigation_Performance,2022,2,QPR Contact,1,1,12
Mitigation_Performance,2022,2,Project Summary,1,200,2515
Mitigation_Performance,2022,2,Overall Progress Narrative,1,94,1800
Mitigation_Performance,2022,2,Obligation Date,1,1,16
Mitigation_Performance,2022,2,LOCCS Authorized Amount,1,2,29
Mitigation_Performance,2022,2,HOUSING OVERSUBSCRIPTION PROGRAM,1,13,588
Mitigation_Performance,2022,2,Grantee Name,1,2,24
Mitigation_Performance,2022,2,Grantee,1,4,87
Mitigation_Performance,2022,2,Grant Status,1,16,860
Mitigation_Performance,2022,2,Grant,1,2,17
Mitigation_Performance,2022,2,Flood And Drainage,1,2,112
Mitigation_Performance,2022,2,Estimated PI/RL Funds,1,1,22
Mitigation_Performance,2022,2,Document,1,1,15
Mitigation_Performance,2022,2,Disasters,1,10,122
Mitigation_Performance,2022,2,Contract End Date,1,2,46
Mitigation_Performance,2022,2,"Concord Drainage Improvement A, Concord Drainage Improvement B.",1,2,161
Mitigation_Performance,2022,2,Award Date,1,1,11
Mitigation_Performance,2022,2,9432.08 - Payroll Allocations,1,12,358
Wildfire_I,2022,2,Responsible Organization,9,36,795
Wildfire_I,2022,2,Projected Start Date,9,9,189
Wildfire_I,2022,2,Projected End Date,9,9,171
Wildfire_I,2022,2,National Objective,9,45,909
Wildfire_I,2022,2,Location Description,9,111,9674
Wildfire_I,2022,2,Completed Activity Actual End Date,9,54,804
Wildfire_I,2022,2,Benefit Type,9,108,1387
Wildfire_I,2022,2,Activity Type,9,81,1036
Wildfire_I,2022,2,Activity Supporting Documents,9,38,998
Wildfire_I,2022,2,Activity Progress Narrative,9,246,5297
Wildfire_I,2022,2,Activity Description,9,124,9716
Wildfire_I,2022,2,Review By HUD,1,3,41
Wildfire_I,2022,2,Recovery Needs,1,20,2253
Wildfire_I,2022,2,QPR Contact,1,1,12
Wildfire_I,2022,2,Public Comment,1,2,21
Wildfire_I,2022,2,Overall Progress Narrative,1,107,1522
Wildfire_I,2022,2,Obligation Date,1,1,16
Wildfire_I,2022,2,LOCCS Authorized Amount,1,2,38
Wildfire_I,2022,2,Grantee Name,1,2,24
Wildfire_I,2022,2,Grantee,1,4,87
Wildfire_I,2022,2,Grant Status,1,23,347
Wildfire_I,2022,2,Grant,1,2,17
Wildfire_I,2022,2,Estimated PI/RL Funds,1,1,22
Wildfire_I,2022,2,Document,1,1,15
Wildfire_I,2022,2,Disasters,1,15,204
Wildfire_I,2022,2,Disaster Damage,1,6,545
Wildfire_I,2022,2,Contract End Date,1,2,46
Wildfire_I,2022,2,Award Date,1,1,11
2015_Floods,2022,3,Responsible Organization,36,144,3211
2015_Floods,2022,3,Projected Start Date,36,36,756
2015_Floods,2022,3,Projected End Date,36,36,684
2015_Floods,2022,3,National Objective,36,180,3636
2015_Floods,2022,3,Location Description,36,233,18260
2015_Floods,2022,3,Completed Activity Actual End Date,36,216,3296
2015_Floods,2022,3,Benefit Type,36,432,5251
2015_Floods,2022,3,Activity Type,36,328,4219
2015_Floods,2022,3,Activity Supporting Documents,36,180,4351
2015_Floods,2022,3,Activity Progress Narrative,36,1337,25974
2015_Floods,2022,3,Activity Description,36,128,9669
2015_Floods,2022,3,Subrecipient Programs,1,16,1425
2015_Floods,2022,3,Review By HUD,1,3,41
2015_Floods,2022,3,Recovery Needs,1,15,1415
2015_Floods,2022,3,QPR Contact,1,1,12
2015_Floods,2022,3,Overall Progress Narrative,1,86,1268
2015_Floods,2022,3,Obligation Date,1,1,16
2015_Floods,2022,3,LOCCS Authorized Amount,1,2,38
2015_Floods,2022,3,HOUSING & INFRASTRUCTURE,1,3,122
2015_Floods,2022,3,HARRIS COUNTY PROGRAM,1,2,62
2015_Floods,2022,3,Grantee Name,1,2,24
2015_Floods,2022,3,Grantee,1,4,84
2015_Floods,2022,3,Grant Status,1,156,1851
2015_Floods,2022,3,Grant,1,2,17
2015_Floods,2022,3,Estimated PI/RL Funds,1,2,27
2015_Floods,2022,3,Document,1,1,15
2015_Floods,2022,3,Disasters,1,14,198
2015_Floods,2022,3,Disaster Damage,1,17,1716
2015_Floods,2022,3,Contract End Date,1,2,46
2015_Floods,2022,3,Award Date,1,2,21
2015_Floods,2022,3,Affordable Rental Program,1,6,330
2015_Floods,2022,3,Activity Locations,1,44,411
2016_Floods,2022,3,Responsible Organization,64,256,5686
2016_Floods,2022,3,Projected Start Date,64,64,1344
2016_Floods,2022,3,Projected End Date,64,64,1216
2016_Floods,2022,3,National Objective,64,320,6464
2016_Floods,2022,3,Location Description,64,315,24715
2016_Floods,2022,3,Completed Activity Actual End Date,64,384,5860
2016_Floods,2022,3,Benefit Type,64,768,9585
2016_Floods,2022,3,Activity Type,64,576,7381
2016_Floods,2022,3,Activity Supporting Documents,64,298,7511
2016_Floods,2022,3,Activity Progress Narrative,64,2248,45864
2016_Floods,2022,3,Activity Description,64,215,16144
2016_Floods,2022,3,Review By HUD,1,3,42
2016_Floods,2022,3,Recovery Needs,1,18,1753
2016_Floods,2022,3,QPR Contact,1,1,12
2016_Floods,2022,3,Project Summary,1,69,1306
2016_Floods,2022,3,Overall Progress Narrative,1,120,3961
2016_Floods,2022,3,Obligation Date,1,1,16
2016_Floods,2022,3,LOCCS Authorized Amount,1,2,39
2016_Floods,2022,3,LMI%,1,3,14
2016_Floods,2022,3,Grantee Name,1,2,24
2016_Floods,2022,3,Grantee,1,4,84
2016_Floods,2022,3,Grant Status,1,161,2083
2016_Floods,2022,3,Grant,1,2,17
2016_Floods,2022,3,Estimated PI/RL Funds,1,1,22
2016_Floods,2022,3,Document,1,1,15
2016_Floods,2022,3,Disasters,1,6,74
2016_Floods,2022,3,Disaster Damage,1,20,1977
2016_Floods,2022,3,Contract End Date,1,2,46
2016_Floods,2022,3,Award Date,1,2,21
2018_Floods_ActionPlan,2022,3,Total,29,118,1775
2018_Floods_ActionPlan,2022,3,Proposed Budgets For Organizations Carrying Out Activity,14,114,2717
2018_Floods_ActionPlan,2022,3,Projected Start Date,14,40,1636
2018_Floods_ActionPlan,2022,3,Projected End Date,14,28,518
2018_Floods_ActionPlan,2022,3,Project Draw Block Date By HUD,14,14,434
2018_Floods_ActionPlan,2022,3,Project Draw Block By HUD,14,55,1274
2018_Floods_ActionPlan,2022,3,Other Funds,14,28,358
2018_Floods_ActionPlan,2022,3,National Objective,14,28,490
2018_Floods_ActionPlan,2022,3,Location Description,14,76,2752
2018_Floods_ActionPlan,2022,3,Environmental Reviews,14,51,582
2018_Floods_ActionPlan,2022,3,Environmental Assessment,14,15,356
2018_Floods_ActionPlan,2022,3,Block Drawdown By Grantee,14,196,2811
2018_Floods_ActionPlan,2022,3,Benefit Report Type,14,14,280
2018_Floods_ActionPlan,2022,3,Activity Type,14,320,4151
2018_Floods_ActionPlan,2022,3,Activity Supporting Documents,14,28,476
2018_Floods_ActionPlan,2022,3,Activity Draw Block Date By HUD,14,14,448
2018_Floods_ActionPlan,2022,3,Activity Draw Block By HUD,14,28,532
2018_Floods_ActionPlan,2022,3,Activity Description,14,323,9593
2018_Floods_ActionPlan,2022,3,Subject To Section 3 Requirements,9,49,1314
2018_Floods_ActionPlan,2022,3,Activity Attributes,5,37,778
2018_Floods_ActionPlan,2022,3,Status,1,22,256
2018_Floods_ActionPlan,2022,3,Recovery Needs,1,15,1488
2018_Floods_ActionPlan,2022,3,Project Summary,1,52,837
2018_Floods_ActionPlan,2022,3,Grantee,1,1,8
2018_Floods_ActionPlan,2022,3,Grant,1,3,32
2018_Floods_ActionPlan,2022,3,Disaster Damage,1,12,1141
2018_Floods_ActionPlan,2022,3,Action Plan,1,4,60
2018_Floods_Performance,2022,3,Responsible Organization,14,56,1116
2018_Floods_Performance,2022,3,Projected Start Date,14,14,294
2018_Floods_Performance,2022,3,Projected End Date,14,14,266
2018_Floods_Performance,2022,3,National Objective,14,70,1414
2018_Floods_Performance,2022,3,Location Description,14,240,5040
2018_Floods_Performance,2022,3,Completed Activity Actual End Date,14,84,1295
2018_Floods_Performance,2022,3,Benefit Type,14,168,2219
2018_Floods_Performance,2022,3,Activity Type,14,126,1623
2018_Floods_Performance,2022,3,Activity Supporting Documents,14,66,1703
2018_Floods_Performance,2022,3,Activity Progress Narrative,14,999,15908
2018_Floods_Performance,2022,3,Activity Description,14,52,3643
2018_Floods_Performance,2022,3,Review By HUD,1,3,41
2018_Floods_Performance,2022,3,Recovery Needs,1,15,1466
2018_Floods_Performance,2022,3,QPR Contact,1,1,12
2018_Floods_Performance,2022,3,Project Summary,1,100,1228
2018_Floods_Performance,2022,3,Overall Progress Narrative,1,99,1583
2018_Floods_Performance,2022,3,Obligation Date,1,1,16
2018_Floods_Performance,2022,3,LOCCS Authorized Amount,1,1,24
2018_Floods_Performance,2022,3,Homeowner Assistance/reimbursement Programs,1,15,797
2018_Floods_Performance,2022,3,Grantee Name,1,2,24
2018_Floods_Performance,2022,3,Grantee,1,4,84
2018_Floods_Performance,2022,3,Grant Status,1,35,486
2018_Floods_Performance,2022,3,Grant,1,2,17
2018_Floods_Performance,2022,3,Estimated PI/RL Funds,1,2,27
2018_Floods_Performance,2022,3,Document,1,1,15
2018_Floods_Performance,2022,3,Disasters,1,15,208
2018_Floods_Performance,2022,3,Disaster Damage,1,12,1141
2018_Floods_Performance,2022,3,Contract End Date,1,2,46
2018_Floods_Performance,2022,3,Award Date,1,1,11
2018_Floods_Performance,2022,3,Affordable Rental Program,1,3,204
2019_Disasters_ActionPlan,2022,3,Environmental Reviews,26,103,1310
2019_Disasters_ActionPlan,2022,3,Total Funds,24,674,9230
2019_Disasters_ActionPlan,2022,3,Proposed Budgets For Organizations Carrying Out Activity,24,175,4017
2019_Disasters_ActionPlan,2022,3,Projected Start Date,24,67,2899
2019_Disasters_ActionPlan,2022,3,Projected End Date,24,48,994
2019_Disasters_ActionPlan,2022,3,Project Draw Block Date By HUD,24,24,744
2019_Disasters_ActionPlan,2022,3,Project Draw Block By HUD,24,96,2232
2019_Disasters_ActionPlan,2022,3,Other Funds,24,24,288
2019_Disasters_ActionPlan,2022,3,National Objective,24,48,840
2019_Disasters_ActionPlan,2022,3,Location Description,24,49,2095
2019_Disasters_ActionPlan,2022,3,Environmental Assessment,24,48,786
2019_Disasters_ActionPlan,2022,3,Block Drawdown By Grantee,24,220,5142
2019_Disasters_ActionPlan,2022,3,Benefit Report Type,24,24,480
2019_Disasters_ActionPlan,2022,3,Activity Type,24,336,5345
2019_Disasters_ActionPlan,2022,3,Activity Supporting Documents,24,48,816
2019_Disasters_ActionPlan,2022,3,Activity Draw Block Date By HUD,24,24,768
2019_Disasters_ActionPlan,2022,3,Activity Draw Block By HUD,24,48,912
2019_Disasters_ActionPlan,2022,3,Activity Description,24,407,13405
2019_Disasters_ActionPlan,2022,3,Subject To Section 3 Requirements,20,105,2835
2019_Disasters_ActionPlan,2022,3,Activity Attributes,4,27,570
2019_Disasters_ActionPlan,2022,3,Status,1,1,7
2019_Disasters_ActionPlan,2022,3,Recovery Needs,1,64,3000
2019_Disasters_ActionPlan,2022,3,LOCCS Authorized Amount,1,3,68
2019_Disasters_ActionPlan,2022,3,Impact Of Tropical Storm Imelda,1,20,2090
2019_Disasters_ActionPlan,2022,3,HRP_SMID_LMI[19D_LRGV],1,19,353
2019_Disasters_ActionPlan,2022,3,HRP_SMID_LMI[19D_Imelda],1,1,24
2019_Disasters_ActionPlan,2022,3,Grantee,1,1,8
2019_Disasters_ActionPlan,2022,3,Grant,1,3,32
2019_Disasters_ActionPlan,2022,3,Estimated PI/RL Funds,1,18,1190
2019_Disasters_ActionPlan,2022,3,Disaster Damage,1,13,1329
2019_Disasters_ActionPlan,2022,3,Action Plan,1,4,60
2019_Disasters_Performance,2022,3,Responsible Organization,24,96,2070
2019_Disasters_Performance,2022,3,Projected Start Date,24,24,504
2019_Disasters_Performance,2022,3,Projected End Date,24,24,456
2019_Disasters_Performance,2022,3,National Objective,24,120,2424
2019_Disasters_Performance,2022,3,Location Description,24,81,5325
2019_Disasters_Performance,2022,3,Completed Activity Actual End Date,24,144,2229
2019_Disasters_Performance,2022,3,Benefit Type,24,288,3850
2019_Disasters_Performance,2022,3,Activity Type,24,216,2853
2019_Disasters_Performance,2022,3,Activity Supporting Documents,24,106,2824
2019_Disasters_Performance,2022,3,Activity Progress Narrative,24,941,18539
2019_Disasters_Performance,2022,3,Activity Description,24,84,5933
2019_Disasters_Performance,2022,3,Review By HUD,1,3,42
2019_Disasters_Performance,2022,3,Recovery Needs,1,53,3068
2019_Disasters_Performance,2022,3,QPR Contact,1,1,12
2019_Disasters_Performance,2022,3,Project Summary,1,54,1226
2019_Disasters_Performance,2022,3,Overall Progress Narrative,1,34,476
2019_Disasters_Performance,2022,3,Obligation Date,1,1,16
2019_Disasters_Performance,2022,3,LOCCS Authorized Amount,1,2,39
2019_Disasters_Performance,2022,3,Impact Of Tropical Storm Imelda,1,31,3123
2019_Disasters_Performance,2022,3,Grantee Name,1,2,24
2019_Disasters_Performance,2022,3,Grantee,1,4,84
2019_Disasters_Performance,2022,3,Grant Status,1,30,475
2019_Disasters_Performance,2022,3,Grant,1,2,17
2019_Disasters_Performance,2022,3,Estimated PI/RL Funds,1,1,22
2019_Disasters_Performance,2022,3,Document,1,1,15
2019_Disasters_Performance,2022,3,Disasters,1,4,50
2019_Disasters_Performance,2022,3,Disaster Damage,1,13,1329
2019_Disasters_Performance,2022,3,Contract End Date,1,2,46
2019_Disasters_Performance,2022,3,Award Date,1,2,21
2019_Disasters_Performance,2022,3,Affordable Rental Program,1,6,297
Harvey_57M_ActionPlan,2022,3,Total Funds,16,196,2548
Harvey_57M_ActionPlan,2022,3,Proposed Budgets For Organizations Carrying Out Activity,16,122,2664
Harvey_57M_ActionPlan,2022,3,Projected Start Date,16,44,1895
Harvey_57M_ActionPlan,2022,3,Projected End Date,16,32,821
Harvey_57M_ActionPlan,2022,3,Project Draw Block Date By HUD,16,16,496
Harvey_57M_ActionPlan,2022,3,Project Draw Block By HUD,16,63,1418
Harvey_57M_ActionPlan,2022,3,Other Funds,16,16,192
Harvey_57M_ActionPlan,2022,3,National Objective,16,32,560
Harvey_57M_ActionPlan,2022,3,Location Description,16,183,5622
Harvey_57M_ActionPlan,2022,3,Environmental Reviews,16,48,480
Harvey_57M_ActionPlan,2022,3,Environmental Assessment,16,19,424
Harvey_57M_ActionPlan,2022,3,Block Drawdown By Grantee,16,159,4609
Harvey_57M_ActionPlan,2022,3,Benefit Report Type,16,16,320
Harvey_57M_ActionPlan,2022,3,Activity Type,16,224,3297
Harvey_57M_ActionPlan,2022,3,Activity Supporting Documents,16,32,544
Harvey_57M_ActionPlan,2022,3,Activity Draw Block Date By HUD,16,16,512
Harvey_57M_ActionPlan,2022,3,Activity Draw Block By HUD,16,32,608
Harvey_57M_ActionPlan,2022,3,Activity Description,16,62,4389
Harvey_57M_ActionPlan,2022,3,Activity Attributes,16,118,2517
Harvey_57M_ActionPlan,2022,3,Status,1,1,7
Harvey_57M_ActionPlan,2022,3,"Sell. In The Case Of Infrastructure Resiliency Solutions, Improvements May Include",1,71,1921
Harvey_57M_ActionPlan,2022,3,Recovery Needs,1,14,1570
Harvey_57M_ActionPlan,2022,3,LOCCS Authorized Amount,1,3,67
Harvey_57M_ActionPlan,2022,3,Grantee,1,1,8
Harvey_57M_ActionPlan,2022,3,Grant,1,3,32
Harvey_57M_ActionPlan,2022,3,Estimated PI/RL Funds,1,17,1229
Harvey_57M_ActionPlan,2022,3,Disaster Damage,1,17,1864
Harvey_57M_ActionPlan,2022,3,Action Plan,1,4,60
Harvey_57M_ActionPlan,2022,3,0001 / ADMINISTRATION,1,2,45
Harvey_57M_Performance,2022,3,Responsible Organization,6,24,445
Harvey_57M_Performance,2022,3,Projected Start Date,6,6,126
Harvey_57M_Performance,2022,3,Projected End Date,6,6,114
Harvey_57M_Performance,2022,3,National Objective,6,30,606
Harvey_57M_Performance,2022,3,Location Description,6,31,2661
Harvey_57M_Performance,2022,3,Completed Activity Actual End Date,6,36,558
Harvey_57M_Performance,2022,3,Benefit Type,6,72,930
Harvey_57M_Performance,2022,3,Activity Type,6,54,687
Harvey_57M_Performance,2022,3,Activity Supporting Documents,6,52,1002
Harvey_57M_Performance,2022,3,Activity Progress Narrative,6,227,4501
Harvey_57M_Performance,2022,3,Activity Description,6,20,1488
Harvey_57M_Performance,2022,3,"Sell. In The Case Of Infrastructure Resiliency Solutions, Improvements May Include",1,5,376
Harvey_57M_Performance,2022,3,Review By HUD,1,3,41
Harvey_57M_Performance,2022,3,Recovery Needs,1,23,2638
Harvey_57M_Performance,2022,3,QPR Contact,1,1,12
Harvey_57M_Performance,2022,3,Project Summary,1,52,1722
Harvey_57M_Performance,2022,3,Overall Progress Narrative,1,76,1627
Harvey_57M_Performance,2022,3,Obligation Date,1,1,16
Harvey_57M_Performance,2022,3,LOCCS Authorized Amount,1,2,38
Harvey_57M_Performance,2022,3,Grantee Name,1,2,24
Harvey_57M_Performance,2022,3,Grantee,1,4,84
Harvey_57M_Performance,2022,3,Grant Status,1,30,455
Harvey_57M_Performance,2022,3,Grant,1,2,17
Harvey_57M_Performance,2022,3,Estimated PI/RL Funds,1,1,22
Harvey_57M_Performance,2022,3,Document,1,1,15
Harvey_57M_Performance,2022,3,Disasters,1,4,50
Harvey_57M_Performance,2022,3,Disaster Damage,1,17,1864
Harvey_57M_Performance,2022,3,Contract End Date,1,2,46
Harvey_57M_Performance,2022,3,Award Date,1,2,21
Harvey_57M_Performance,2022,3,AFFORDABLE RENTAL PROGRAM,1,12,608
Harvey_5B_ActionPlan,2022,3,Total,1099,4398,66589
Harvey_5B_ActionPlan,2022,3,Environmental Reviews,583,1804,18882
Harvey_5B_ActionPlan,2022,3,Proposed Budgets For Organizations Carrying Out Activity,574,4173,93601
Harvey_5B_ActionPlan,2022,3,Projected Start Date,574,1549,68917
Harvey_5B_ActionPlan,2022,3,Projected End Date,574,1419,32820
Harvey_5B_ActionPlan,2022,3,Project Draw Block Date By HUD,574,574,17794
Harvey_5B_ActionPlan,2022,3,Project Draw Block By HUD,574,2228,48241
Harvey_5B_ActionPlan,2022,3,Other Funds,574,1123,13936
Harvey_5B_ActionPlan,2022,3,National Objective,574,1148,20090
Harvey_5B_ActionPlan,2022,3,Location Description,574,1641,109887
Harvey_5B_ActionPlan,2022,3,Environmental Assessment,574,1098,18558
Harvey_5B_ActionPlan,2022,3,Block Drawdown By Grantee,574,6704,97017
Harvey_5B_ActionPlan,2022,3,Benefit Report Type,574,574,11480
Harvey_5B_ActionPlan,2022,3,Activity Type,574,14790,195203
Harvey_5B_ActionPlan,2022,3,Activity Supporting Documents,574,1153,19667
Harvey_5B_ActionPlan,2022,3,Activity Draw Block Date By HUD,574,574,18368
Harvey_5B_ActionPlan,2022,3,Activity Draw Block By HUD,574,1148,21812
Harvey_5B_ActionPlan,2022,3,Activity Description,574,4817,258827
Harvey_5B_ActionPlan,2022,3,Activity Attributes,546,2741,67434
Harvey_5B_ActionPlan,2022,3,LMI%,268,1715,18817
